x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.005141,-0.040008,1.009262,1521532507.041126
NA,NA,NA,-0.000324,-0.040617,1.012793,1521532507.046133
NA,NA,NA,-0.005879,-0.028211,1.007008,1521532507.051143
NA,NA,NA,-0.004730,-0.038031,1.000477,1521532507.056159
NA,NA,NA,-0.005664,-0.034195,1.006559,1521532507.061170
NA,NA,NA,-0.004063,-0.033352,1.007633,1521532507.066218
NA,NA,NA,-0.003688,-0.030523,1.011137,1521532507.071228
NA,NA,NA,-0.005582,-0.024461,1.006371,1521532507.076242
NA,NA,NA,-0.002742,-0.030031,1.002449,1521532507.081251
NA,NA,NA,-0.005926,-0.023918,1.003434,1521532507.086258
NA,NA,NA,-0.002512,-0.030051,1.008844,1521532507.091258
NA,NA,NA,-0.002730,-0.028609,1.014563,1521532507.096271
NA,NA,NA,-0.005660,-0.016504,1.006996,1521532507.101288
NA,NA,NA,-0.003613,-0.024391,1.007270,1521532507.106298
NA,NA,NA,-0.007551,-0.020035,1.003008,1521532507.111306
NA,NA,NA,-0.004477,-0.025898,1.005152,1521532507.116311
NA,NA,NA,-0.002457,-0.017137,1.012609,1521532507.121312
NA,NA,NA,-0.005016,-0.015852,1.011430,1521532507.126327
NA,NA,NA,-0.003621,-0.015051,1.007477,1521532507.131338
NA,NA,NA,-0.006191,-0.015234,0.997379,1521532507.136347
NA,NA,NA,-0.003383,-0.015586,1.014164,1521532507.141355
NA,NA,NA,-0.002809,-0.020695,1.007344,1521532507.146368
NA,NA,NA,-0.003020,-0.007961,1.015383,1521532507.151381
NA,NA,NA,-0.005969,-0.007344,1.002359,1521532507.156390
NA,NA,NA,-0.002918,-0.008469,1.008613,1521532507.161404
NA,NA,NA,-0.005770,-0.009625,1.006324,1521532507.166420
NA,NA,NA,-0.000922,-0.012016,1.014895,1521532507.171422
NA,NA,NA,-0.005539,0.000102,1.009863,1521532507.176426
NA,NA,NA,-0.004324,-0.003539,1.007281,1521532507.181598
NA,NA,NA,-0.007020,0.001055,1.005039,1521532507.186603
NA,NA,NA,-0.005738,-0.006949,1.002809,1521532507.191618
NA,NA,NA,-0.002711,0.001152,1.013223,1521532507.196620
NA,NA,NA,-0.001992,-0.000684,1.012191,1521532507.201629
NA,NA,NA,-0.003352,0.010125,1.009770,1521532507.206634
NA,NA,NA,-0.004699,0.004117,1.000898,1521532507.211649
NA,NA,NA,-0.002480,0.003891,1.006281,1521532507.216654
NA,NA,NA,-0.005480,0.002656,1.004531,1521532507.221655
NA,NA,NA,-0.001246,0.004867,1.014227,1521532507.226667
NA,NA,NA,-0.004473,0.007898,1.008055,1521532507.231669
NA,NA,NA,-0.002418,0.012031,1.008449,1521532507.236678
NA,NA,NA,-0.004766,0.008496,1.003754,1521532507.241685
NA,NA,NA,-0.004199,0.011504,1.010383,1521532507.246687
NA,NA,NA,-0.001477,0.014344,1.007637,1521532507.251694
NA,NA,NA,-0.002531,0.020145,1.009961,1521532507.256718
NA,NA,NA,-0.005238,0.015055,1.005445,1521532507.261726
NA,NA,NA,-0.002773,0.016824,1.009941,1521532507.266732
NA,NA,NA,-0.003840,0.014113,1.003453,1521532507.271739
NA,NA,NA,-0.003070,0.020133,1.011656,1521532507.276743
NA,NA,NA,-0.003379,0.018578,1.007801,1521532507.281749
NA,NA,NA,-0.001965,0.022453,1.011148,1521532507.286760
NA,NA,NA,-0.002422,0.019676,1.004246,1521532507.291761
NA,NA,NA,-0.006199,0.026285,1.006719,1521532507.296776
NA,NA,NA,-0.005141,0.021828,1.005383,1521532507.301782
NA,NA,NA,-0.002066,0.023863,1.011047,1521532507.306792
NA,NA,NA,-0.004313,0.025262,1.007504,1521532507.311795
NA,NA,NA,-0.000098,0.027566,1.008984,1521532507.316795
NA,NA,NA,-0.006250,0.030191,1.006902,1521532507.321803
NA,NA,NA,-0.004930,0.027035,1.001961,1521532507.326812
NA,NA,NA,-0.000211,0.029559,1.014055,1521532507.331825
NA,NA,NA,-0.005199,0.028586,1.006508,1521532507.336843
NA,NA,NA,-0.002613,0.035586,1.010133,1521532507.341860
NA,NA,NA,-0.002285,0.030629,1.005957,1521532507.346876
NA,NA,NA,-0.005656,0.034488,1.007621,1521532507.351883
NA,NA,NA,-0.003238,0.031313,1.008371,1521532507.356895
NA,NA,NA,-0.000699,0.032711,1.014293,1521532507.361913
NA,NA,NA,-0.002418,0.036711,1.010047,1521532507.366926
NA,NA,NA,-0.005133,0.037937,1.005352,1521532507.372240
NA,NA,NA,-0.005227,0.034867,1.005066,1521532507.377248
NA,NA,NA,-0.001727,0.036949,1.008152,1521532507.382263
NA,NA,NA,-0.002750,0.038113,1.010215,1521532507.387275
