x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.004430,-0.058609,1.012363,1521531843.025023
NA,NA,NA,-0.004121,-0.067055,1.010566,1521531843.030031
NA,NA,NA,-0.003070,-0.069812,1.011160,1521531843.035040
NA,NA,NA,-0.005336,-0.080090,1.001539,1521531843.040053
NA,NA,NA,-0.006691,-0.089254,1.002258,1521531843.045057
NA,NA,NA,-0.006027,-0.096852,1.002617,1521531843.050066
NA,NA,NA,-0.006148,-0.103684,1.010570,1521531843.055069
NA,NA,NA,-0.004820,-0.110172,1.008379,1521531843.060071
NA,NA,NA,-0.005613,-0.114414,1.008266,1521531843.065085
NA,NA,NA,-0.006426,-0.120422,1.001121,1521531843.070091
NA,NA,NA,-0.006383,-0.133031,1.005195,1521531843.075103
NA,NA,NA,-0.005719,-0.135863,1.006430,1521531843.080120
NA,NA,NA,-0.004430,-0.138711,1.009102,1521531843.085123
NA,NA,NA,-0.006473,-0.140988,1.006758,1521531843.090124
NA,NA,NA,-0.006754,-0.142137,1.002379,1521531843.095134
NA,NA,NA,-0.007699,-0.148289,1.004750,1521531843.100138
NA,NA,NA,-0.006477,-0.152098,1.005707,1521531843.105150
NA,NA,NA,-0.003531,-0.153723,1.006625,1521531843.110160
NA,NA,NA,-0.009754,-0.147402,1.007055,1521531843.115399
NA,NA,NA,-0.005238,-0.156355,1.002023,1521531843.120402
NA,NA,NA,-0.008039,-0.152902,1.004500,1521531843.125406
NA,NA,NA,-0.005445,-0.156195,1.007547,1521531843.130413
NA,NA,NA,-0.006461,-0.153969,1.004934,1521531843.135423
NA,NA,NA,-0.005043,-0.150461,1.008336,1521531843.140433
NA,NA,NA,-0.007020,-0.147930,1.003016,1521531843.145439
NA,NA,NA,-0.006410,-0.147434,1.005000,1521531843.150450
NA,NA,NA,-0.007008,-0.138121,1.003559,1521531843.155452
NA,NA,NA,-0.006316,-0.143820,1.002754,1521531843.160459
NA,NA,NA,-0.005195,-0.131906,1.010098,1521531843.165460
NA,NA,NA,-0.005355,-0.133512,1.008152,1521531843.170476
NA,NA,NA,-0.005984,-0.120219,1.006000,1521531843.175483
NA,NA,NA,-0.006676,-0.120680,1.001223,1521531843.180488
NA,NA,NA,-0.006652,-0.109293,1.004496,1521531843.185502
NA,NA,NA,-0.004727,-0.110180,1.007469,1521531843.190503
NA,NA,NA,-0.005520,-0.097945,1.010730,1521531843.195510
NA,NA,NA,-0.005332,-0.087777,1.004004,1521531843.200607
NA,NA,NA,-0.004387,-0.080605,1.005352,1521531843.205620
NA,NA,NA,-0.007680,-0.073469,1.002047,1521531843.210633
NA,NA,NA,-0.004500,-0.064719,1.009215,1521531843.215635
NA,NA,NA,-0.001922,-0.060090,1.009141,1521531843.220642
NA,NA,NA,-0.004141,-0.045508,1.009664,1521531843.225646
NA,NA,NA,-0.007566,-0.037777,0.999539,1521531843.230648
NA,NA,NA,-0.005266,-0.028578,1.005453,1521531843.235651
NA,NA,NA,-0.002590,-0.026437,1.004602,1521531843.240664
NA,NA,NA,-0.000789,-0.010074,1.015289,1521531843.245678
NA,NA,NA,-0.005531,-0.001590,1.005539,1521531843.250683
NA,NA,NA,-0.003109,0.008637,1.010531,1521531843.255685
NA,NA,NA,-0.005016,0.013977,1.005117,1521531843.260790
NA,NA,NA,-0.005148,0.025473,1.007879,1521531843.265793
NA,NA,NA,-0.000441,0.032875,1.014453,1521531843.270801
